"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BHR","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"MAR",0,0,21458724.9221591,0,0,0,0,0,0,0,0,0,3963651.69029223,569866937.309699,0,0,0,0,0,0,3239399971.04294,0,0,0,6523392.98421072,0,2023365227.65263,112196759.242795,0,0,0,0,357514189.379539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5311772.84140704,867042344.40961,0,0,0,0,0,8067932988.05956,4307028.77653501,0,0,0,0,0,0,0,0,0,0,841787.700455383,0,0,3025513.68021546,0,0,100249.81165793,0,0,0,581796767.14476,0,6099649502.46863,2600605493.34775,0,0,431922180.260467,0,0,58260234.0994307,244455482.393668,0,0,0,0,0,0,0,0,0,618487.898577101,0,0,0,7948443.99823318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470426936.840296,0,0,0,0,0,0,0,0,0,0,0,2825043.21697216,0,0,0,0,0,0,527762.427079739,0,8079299.66348688,0,0,0,0,1385177.7567858,0,0,99901342.734217,0,0,0,0,0,0,0
"MOZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",60144836.3541964,-10982718.0085968,-606745791.201541,6872597183.54176,-17411496.7225059,-42347964.8535308,-146197392.96023,-525291659.68769,-8794565.85117405,112850215.812182,-62469372.9487607,-3865476.48291917,-20494079424.0316,-52462540.4409367,0,-21327986.3278413,-34220427.7290765,-257048.26494813,-10860329.382968,-81994645.5535699,881362859.772084,244211255.284927,-532422.672613012,-12875026.207133,204113708.144641,892156933.547309,4553783.85726765,3082629575.6412,-314773953.364308,-1102061507.85195,1831563658.5062,-4994731.25371693,1663177095.65297,1769847162.07445,-69943920.6722024,-62367828.9708418,37339609.498224,-92736050.0025191,-132793534.289729,14353272.5328909,1165528465.90618,-1217574132.58233,1015150872.98515,2459771778.45805,960677373.523702,2195139972.05866,12345002700.3646,-8719601.55273793,229588484.019794,-32658258.0255049,811415459.176415,-59318.8303726453,-355714181.097044,-6509199776.10882,-18209529.8907108,-142278577.236466,-5735118.13651625,-32061164752.9938,1627476603.75646,-1714068134.47309,4498816425.90928,583110559.199132,-460698055.690349,-8161456.56404414,42979887527.296,9165951449.22229,-140813472.307239,-31451036.770342,-216638852.331628,-156419040.193955,180628562.42628,-489281753.7831,14812370097.0159,-1010946284.01361,229134994.384125,63612838215.2835,197728062.684316,-21482258.1549803,-2885563.69969914,-117722849.258256,-4496013.67984321,0,-22960620.5860109,6450521379.076,0,1711666421.09719,1935624209.64952,-76023966.8223669,-89789364.9224285,18259993.7548802,-4692939.33622936,-1399541423.27982,-368695306.025169,2367851649.46949,-10492603.620466,14265169696.9786,36370895.9320959,-769858.749741459,-276968192.643901,4303314.96054535,0,50954016.9703603,-2076159.06304259,0,-24290551.9780784,1565811715.11526,-184654053.258358,42669859724.1544,-905190186.871396,4726390.34493255,-71784778.4820974,-126022292.481953,11109050011.7869,0,-473425.353516099,186694057.903507,-242935795.425915,-1748628131.69455,-399279923.492624,-27409470.4638003,12939642217.2404,-1723997.04569026,-670567119.064757,-870943609.55856,2088318.25322284,-4640394105.41385,-64417731.2796996,-24251113.2615885,-18861512.5760594,9931786708.13832,780968620.628184,-18084848.504315,-28127038.860969,0,23595211.385617,-135272814.907328,-9961955503.06815,-76175988.0705758,-30914977.9828375,56626952610.2837,0,-701846308.05822,-521931598.930223,-129656495.187195,-5225737.10533073,-805891643.702265,-5899731.90969129,0,-92859047.4126971,3149535086.69623,1063424724.68274,-100858837.39026,-315509.731918822,36670530.3931675,-80663481.7016121,305979645.520335,-9014521199.48528,-4174395.23368547,23723198578.9218,-3263553.78953531,-1223671.91543788,52529013571.2749,-300329898.546388,1770460359.70366,-988647.172877422,0
"NZL",0,0,0,3511598.6446277,2770216.90047602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32270254.5132412,0,0,0,33419095.158882,0,0,0,2051215.03815559,0,0,0,0,0,0,0,8771455.4754511,0,0,2517046726.3817,0,0,0,0,0,0,0,0,1758402.12341398,0,0,0,0,0,263578131.578147,0,1613756896.10454,0,0,0,170905349.194035,0,0,0,0,0,0,0,0,310667.761485044,283141654.954285,41675847419.0476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7683650.35146749,28425060.0306054,9010527.6243713,0,0,8381942.06527696,0,0,0,24831215.8710486,0,0,0,41295494577.8613,0,0,80082.0653912132,0,320866313.953489,96356354.1655965,0,3200120405.6274,0,0,0,0,774046707.697845,0,0,0,0,0,0,0,0,0,3122762101.4579,0,0,2085312.85158599,0,0,0,0,0,0,0,668887.710765053,0,0,0,1163741008.33253,0,0,0,0,0,0,0,0,0,22958058.6469914,0,0,9012998465.70931,0,0,0,0,0,0,0
"NIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44211270000,0,0,-1256666.66666667,0,0,0,0,0,0,-2975770000,0,0,-13849126666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,-3814100000,0,0,0,0,-38155280000,0,0,0,0,0,0,0,-27060000,-2.46e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16373333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3248463333.33333,0,0,0,0,0,0,0,0,0,0,-42306666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-600756666.666667,0,0,-2373333.33333333,0,0,0,0
"NER",0,0,824137.591118576,0,0,0,0,0,0,0,0,0,0,12312984.7607011,0,0,0,0,0,0,4194233.47933172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12671611.9020504,0,0,0,0,0,0,0,0,0,0,4154712.769505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59691.4625429775,0,0,0,3067126470.79609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263988000.631292,0,0,27099.48277688,0,75162077.9213367,0,0,0,0,0,0,0,111517777.93587,0,0,0,0,0,0,0
"NGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOR",5278269.63913246,0,0,0,237844.952365315,0,0,0,0,4337660.51564908,0,0,67111526.6634744,0,0,0,0,0,0,0,7198475.1342949,0,0,0,22585616.7834787,0,0,84269461.5156889,1033205.00309675,0,0,0,0,0,0,0,6169378.20085844,81192.1371231326,0,0,28617745.9809147,0,0,0,6534223.37579617,3841874.36744598,0,0,81648545.8629883,0,238968866.778533,0,52839055.1356292,0,0,0,0,0,1311232.33381085,0,0,0,0,0,0,0,0,0,0,0,0,0,1747508.43072721,45637752.4516548,0,214498710.471958,0,0,0,651623.775776543,0,0,0,6326448.58582209,0,0,0,0,0,772912.934231363,0,0,0,2487259.51956322,0,0,16888064.9249603,0,0,3601789.42858055,0,0,0,18152152.1319779,0,0,0,0,0,0,0,0,13653885.7001485,0,0,0,0,0,87722.0959928243,0,46272480.038668,0,0,0,0,0,0,0,0,0,37299801.0500086,0,0,0,28757139.7104548,0,0,0,12644528.471978,0,0,1382708154.97295,0,0,0,1408997.61731045,0,0,0,2008513.02631378,0,0,0,58841226.183462,0,18703123.5593317,0,0,4416442818.95384,0,0,2280543.59774496,0,0,0,0
"PSE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OMN",-536291.146920039,0,-4878146.74264631,-134091419.516364,-806622.689728917,0,-18930598.6548962,-345695.43845525,0,-137309478.67922,-3366705.07857819,0,-192053.021364028,-5377484.59819278,0,0,0,0,0,0,0,-230463.625636833,-1075496.91963856,-5646358.82810242,-26580138.1567814,0,0,0,0,-9371354.69233642,-843575.981102483,0,-15056956.8749398,0,0,0,0,-1882119.60936747,-422516.647000861,0,0,-1766887.79654906,-473248519.555399,0,0,-4071524.05291739,0,0,-3226490.75891567,0,-3418543.7802797,0,0,-38410.6042728056,0,-3226490.75891567,-1075496.91963856,-42174843.4915405,-8181458.71010759,0,0,-5531127.015284,0,0,0,0,0,-6333585.95387223,-118065661.844766,-16850284.4912322,-277926745.358378,0,0,0,0,-24083448.8790491,-3879471.03155336,0,-42154441.1109512,-52125167.779989,0,0,0,-6335980.11077813,0,-30229145.562698,-47077556.3659169,0,0,-1629275.82134947,0,-1574834.77518503,0,-5721826.81752731,-8978817.05354848,0,0,0,-2304636.25636833,-2088641.66594538,0,0,-192053.021364028,-57168094.9740278,-11830466.1160241,0,0,-883443.898274528,0,-460927.251273667,0,-6520642.47386744,0,-11062254.030568,0,0,-60624216.6083522,0,0,-105781763.229521,-7649331.31432823,0,0,0,0,-856151966.860247,0,0,0,-10793379.8006584,-20741726.307315,0,0,0,-5575889526.0157,-229524595.660831,0,-4983697.83406263,-71194835.722984,0,0,0,0,-10523985.1018561,0,0,0,0,0,0,-1690066.58800344,0,0,0,0,-1756894689.71764,-30582335.7532065,-264135152.455091,1262537017.60443,0,0,0,-422516.647000861,-2540869279.67948,-1075496.91963856,0
"PAK",130310346402.452,0,55629287.4005039,1643639296.28509,12576776.9933659,0,0,0,0,6113835783.75573,0,0,2463171604.26655,13134822544.8333,0,0,0,0,0,0,0,1166746544.90721,0,0,2018891771.7936,74903202.2476267,0,114494495.071443,51744250.5615936,0,0,1309375510.0299,10612792289.9636,0,0,0,0,31106416.6539994,0,3935205236.78488,1628652210.29596,0,9956084045.18316,29682344.5091192,0,2181970459.55991,299321086.583999,64380173.6908816,625402620.16613,0,2140373997.74769,0,1609699.79870459,0,2282543.87638223,1646323576.84542,0,0,34366671895.1434,0,0,20185955369.2866,452735366.047305,253195113.100085,18177594452.2676,12726050129.5452,0,0,0,0,19343157896.3037,128943375.832478,0,1058335809.76393,798546447.752139,10978659912.6911,1505853838.82848,0,0,2846209858.20142,0,0,0,18559033068.6168,20698370053.3524,7008359578.82007,196200200.668154,0,0,40905409534.3809,0,0,1176764.68870523,587627868.524147,2803929867.16744,3100494319.64267,0,0,0,74194471881.3036,0,149102606.690516,0,1118905922.03913,0,154745409.176934,0,28066085000.7532,0,7765994225.32161,8429429600.0986,0,1821628165.36127,0,0,0,0,0,9664512.10330223,4048854652.48338,7404953956.96937,0,0,0,4289420046.61416,0,0,0,0,30696360130.5177,3141588235.76051,0,0,0,4990162549.20032,0,0,0,99821437.3718718,46680747.6815286,659000109.564178,5624700936.48757,0,0,0,147924500.514599,0,0,3371273893.06894,0,421458738.045508,0,0,11444072071.9018,0,67742738068.9245,0,0,297166505056.114,0,0,0,0,60842382695.8237,0,222362197.917863
"PAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18450000,0,0,0,-18790000,0,-52876666.6666667,0,0,-363006666.666667,0,0,-87156666.6666667,0,0,0,0,0,0,0,0,0,-15976666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-31893333.3333333,0,0,0,0,-55343333.3333333,0,0,0,0,0,0,0,0,-790890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11046666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1174650000,0,0,-456330000,0,0,0,0
"PNG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRY",0,0,0,3013785.80994867,4322794495.48288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001165.5824382,0,0,0,6469851329.01224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701753746.07813,0,0,0,0,0,0,0,0,0,0,0,26439681489.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139310099.155825,0,0,0,0,0,0,0
"PER",0,0,0,0,-859234738.322424,0,-3783067.92682444,-805480.801058953,0,0,0,0,-18428738.1219143,0,0,-21115569455.5896,0,0,-3244091526.74516,-13268691.4477783,0,0,0,0,-42909970.7978012,0,0,0,-20336675732.8998,-126789718.278771,-13809723998.0773,0,0,-132647572.22786,0,0,-66374516.9098836,0,-764067.906402965,-23588784.7960504,0,0,0,-5362887032.16104,-21896078281.171,0,-19151393.1336613,0,0,0,0,0,0,-44982686.1753334,-34196697.7621815,0,0,-49705826.8108487,0,-19248713.4361029,-338658087.338802,0,0,0,-25029152190.5671,-43551870.664969,0,-515590.538467042,0,0,0,0,-60361364.6058343,-235684924.776689,-143644766.403757,-2669945225.87929,-23588784.7960504,0,0,-29802789.6391812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1945813844.43782,0,0,0,-18635802.5951943,0,0,0,-117885945.927733,-1507429.36547794,-40342371.32913,0,0,0,0,0,0,-3591245469.42264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6013152.30404935,0,0,0,0,0,-11067308277.1947,0,0,0,0,-9833491.83606418,-34198768.4069143,0,0,0,0,0,0,0,0,0,0,0,0,0,-178539271.440892,0,-2136799967.09003,-1507429.36547794,0,-4508499673.1581,0,0,0,0
"PHL",0,0,0,0,0,0,0,0,0,21473325.3160959,0,0,2291251.1560677,15553076.8845866,0,0,0,0,0,0,0,0,0,0,192468688.786885,0,0,0,39384990.7142519,0,0,0,0,0,0,0,0,323008.285357069,0,0,0,0,0,0,0,5022845.42735776,0,0,0,0,0,0,31557.6830194756,0,0,0,0,0,47780915.3617997,0,0,0,0,0,0,4769669.5236347,0,0,0,0,0,1597833.56579205,94750633.2692943,6718218.39422354,0,7213695223.59924,2050551.4004121,0,0,10744253.1884606,0,0,0,62355921.1236215,0,0,0,0,0,5499935.33078049,0,0,0,0,8891421.17533697,3640029.7661475,750580.663331567,0,0,398029.72607319,0,0,0,13994620.1385181,0,0,0,174596511.728127,0,0,2268425.40136012,0,0,28167614.575332,0,0,0,0,25893.4707196163,9551155.21821271,7920276832.36999,0,0,0,0,0,0,0,0,0,608537417.488556,0,0,51406.0777336144,0,0,0,0,0,4160675.3368319,0,2072746.01456351,0,0,0,1156700148.74465,0,0,56758.3611493543,67717914.79775,0,0,0,10751945.106044,0,123265059.345067,0,0,44026124848.1001,0,0,0,0,1590506.79933322,0,0
"POL",0,0,24248188274.6863,0,2045466.59034171,0,0,0,0,3677411.37663655,0,0,1146345442.32895,0,0,0,0,0,0,0,0,0,0,0,354681814.294324,0,0,0,363068.42475577,0,0,0,0,0,0,0,38043951352.0794,5855441.97581327,0,433214.655957353,0,0,0,1676193219.75912,0,149724522.386598,0,0,0,0,8409734890.09221,0,449827369.857732,0,0,0,0,0,47971914.6516163,0,0,0,0,0,0,0,0,0,0,0,6629390.46135489,315743521.597774,1869979251.93108,118318187.249424,0,1412142029.82547,7321364823.73838,0,0,69052015.9340407,0,0,0,835741595.893413,0,238402.124252354,22118957.6002382,0,0,0,0,0,0,917724.616771089,0,3844566611.15034,17823239.6132169,879904.321683233,0,0,0,0,0,4915386210.32817,0,0,0,32974913335.0369,0,75680692.3360681,537907622.105162,0,149489697.096476,0,0,124410728.512512,0,0,325291418.690722,3390482.3118459,1293930882.05649,0,0,0,0,0,0,0,0,0,55281260.8928855,0,0,0,0,0,0,0,4750851.07700536,49792797.5269638,0,1692930619.2821,0,0,0,2179552.40467591,0,0,78086.6577793062,24102156.3157654,5171314355.19055,0,0,0,0,4532166218.80877,0,0,50465231044.7284,0,0,0,0,7015572059.81704,0,0
"PRT",0,0,2837910.50188224,1391720442.88625,0,0,-108895.72070993,-1537122.87793419,-3694.1166265076,0,0,0,768403313.3433,182897.396116005,0,-35041.8775110875,0,0,-818375.034762328,-24510.3213702214,8242058.76308016,0,0,0,51576512.4739113,5938835401.41826,0,0,0,-1891283.25189042,161743262.955805,0,74073.8804250294,0,0,-10484.0739220164,83248171.1208695,10978701.2333429,-276830.832337592,0,6930959.44367399,-1596912.48790975,0,655213967.957338,0,10925361.8817619,0,34251.825075641,0,0,0,0,-2705650.78738183,-53816527.2766953,103396.098298891,433703.059317208,0,-32833299.0799558,6512014.25133182,-6059528.82649994,0,43683184.303004,1212202.13208393,0,0,0,-260468.459721981,-226632.630569676,0,0,0,-715595.023840241,272495697.134924,-20213161.5714349,0,1007232747.12984,541980.707357106,0,-10512.5632533263,96326.078627049,0,0,0,3582088.63567379,0,3234221.37985018,18218988.0230136,-24472.3355951416,-6696778.18923816,0,0,-32221.4337114146,0,0,-282537.106384408,216880877.046264,0,0,-703695.979796503,146819831.666564,0,13452907.8694756,-17520.9387555438,18459787.0318144,0,0,0,7436960.89404186,-106493.120436134,0,497839.878618667,0,0,0,0,0,-213755.452817634,-897964.729998215,0,0,10804164.2164889,0,-87737.643990498,-883055.313279406,0,-70083.7550221751,-800635.677800076,0,0,0,4202618.41365738,-56067.0040177401,-3504.18775110875,0,0,-118762.5257869,-2614786857.12361,0,0,68911941.1410447,0,-1103676.69494271,-2523755.90341236,0,0,611504.173381069,0,0,-56978.6626196545,0,1317552.1899719,-5067302.39564128,0,0,-42050.253013305,1669764.87604671,-62441169.0192257,0,10446165192.6141,0,0,1776522.99427755,-45554.4407644138,0,0,39658.4064628948
"QAT",0,0,0,0,0,0,0,0,0,-22122855.5891048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6312466.05977098,0,0,0,-577518.707533891,0,0,-519294.750643553,0,0,-8022541.890137,0,0,0,-2083473.48440019,0,0,0,0,0,0,0,0,0,-271112.324361959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-859496.506476415,-593479.715021204,0,0,0,0,0,0,0,0,0,0,0,0,0,-49620449.3145241,0,0,0,0,0,0,0,0,0,0,0,-137354.585559832,0,0,0,0,0,-915022.828298474,0,0,0,0,0,0,0,-522516.925863996,0,0,0,-25955820.3495908,0,0,227700497.450352,0,0,0,0,0,0,0
"KOR",-91590105.1361083,0,0,-5443998.89638275,-157112595.118734,-32413021.473738,-5055812285.87188,-63117342.5639397,-771738.60651757,-89900227.645414,-758451735.603732,0,-120259462.366848,0,0,-9302691.9289706,0,0,-178487035.656972,0,-761281.44382763,0,-10032601.8847284,-21407903.4588451,-5026743465.02638,0,0,0,-55529625.3161193,-47683996790.5792,-10241745.1385272,0,0,0,-761281.44382763,0,0,0,-49083830.2340403,0,0,0,-3802224.35406218,0,-2357044.47031247,-19291373.7304013,-813567.25727733,0,0,0,0,-16388465.3676739,0,-773194243.56401,-17703976.4340684,0,0,-1054776354.74856,-28845037.5639304,-6209463.20528636,-171543479.630851,0,0,0,0,-5423084.57100287,-2315215.81955271,-488228194.532994,-2131713528.66964,-8455661.75108547,-151212663.92907,-23210718.3065908,-295981624.208599,-141004381.711151,0,-188568903326.565,-137766844.142345,-368713282.14967,-8489124.67169327,-407252109.527174,-11557256.2049217,0,0,0,0,0,-140351854.759298,-1535111.48288319,0,-675825510.325441,-6926824.56581624,-862853956.467555,0,-2315215.81955271,-3086954.42607028,-172103983.551032,-824762695.65318,0,-3049308.6403865,-1535111.48288319,-8110575.38231745,0,-39358668.9323961,-322193548.207203,-1833299568.41937,-5485827.54714251,0,-11576079.0977636,-813567.25727733,0,0,-42926652.8422036,0,-7184070.76798876,-78893018.1979832,-231053101.066762,-1359079789.02582,0,-27632006.6918974,-35081689.3922106,0,0,0,-30332037732.7097,0,-2476795714.57259,0,0,0,0,-5041291469.76063,-7780129.04131534,0,0,-9210668.89729913,-70901654.470331,-227621060.271923,-34000418.7700708,-22963929.2671082,-36568697.9267201,0,-5753530.91200497,-27828601.3504683,-220888738.93214,-1543477.21303514,-735960470.09021,0,-3070222.96576638,-14583559.0873903,0,0,-39988190.1263305,0,0,0,-346470897.108167,-1309445912.03428,0,-17322601274.7352,0,-46950569.0452925,-16020373.240988,-2603687109.5174,-5611313.49942179,0,0
"MDA",0,0,0,0,0,0,0,0,0,0,0,0,0,15816473.2080759,0,0,0,0,0,0,0,0,0,0,8095845.14193851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253322754.458355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209747.891354164,117476135.860757,16888117.9467526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153099151734.551,0,0,0,0,0,0,0,126779088.565685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173915.78696484,0,701416917.077397,78393639.7016642,0,0,0,0,0,0,0,0,0,0,0,244860294.657438,0,0,0,0,646516553932.348,0,0,0,0,0,0,0
