"","X11.1","X12.1","X19.1","X20.1","X41.1","X42.1","X49.1","X50.1","X61.1","X62.1","X63.1","X64.1","X65.1","X69.1","X81.1","X89.1","X91.1","X92.1","X99.1","X101.1","X109.1","X111.1","X121.1","X122.1","X123.1","X124.1","X129.1","X131.1","X132.1","X139.1","X151.1","X159.1","X160.1","X171.1","X172.1","X179.1","X181.1","X182.1","X183.1","X189.1","X190.1","X201.1","X202.1","X209.1","X211.1","X212.1","X219.1","X221.1","X222.1","X223.1","X229.1","X230.1","X241.1","X242.1","X249.1","X251.1","X259.1","X261.1","X262.1","X269.1","X271.1","X279.1","X280.1","X291.1","X292.1","X299.1","X300.1","X311.1","X319.1","X321.1","X329.1","X331.1","X339.1","X341.1","X342.1","X350.1","X361.1","X362.1","X363.1","X364.1","X369.1","X371.1","X372.1","X373.1","X379.1","X380.1","X391.1","X392.1","X393.1","X394.1","X399.1","X401.1","X402.1","X409.1","X411.1","X419.1","X421.1","X422.1","X423.1","X429.1","X441.1","X451.1","X452.1","X459.1","X460.1","X471.1","X472.1","X473.1","X479.1","X481.1","X482.1","X483.1","X484.1","X485.1","X486.1","X487.1","X488.1","X489.1","X491.1","X499.1","X500.1","X511.1","X512.1","X513.1","X519.1","X531.1","X532.1","X539.1","X540.1","X551.1","X559.1","X560.1","X11.2","X12.2","X19.2","X20.2","X41.2","X42.2","X49.2","X50.2","X61.2","X62.2","X63.2","X64.2","X65.2","X69.2","X81.2","X89.2","X91.2","X92.2","X99.2","X101.2","X109.2","X111.2","X121.2","X122.2","X123.2","X124.2","X129.2","X131.2","X132.2","X139.2","X151.2","X159.2","X160.2","X171.2","X172.2","X179.2","X181.2","X182.2","X183.2","X189.2","X190.2","X201.2","X202.2","X209.2","X211.2","X212.2","X219.2","X221.2","X222.2","X223.2","X229.2","X230.2","X241.2","X242.2","X249.2","X251.2","X259.2","X261.2","X262.2","X269.2","X271.2","X279.2","X280.2","X291.2","X292.2","X299.2","X300.2","X311.2","X319.2","X321.2","X329.2","X331.2","X339.2","X341.2","X342.2","X350.2","X361.2","X362.2","X363.2","X364.2","X369.2","X371.2","X372.2","X373.2","X379.2","X380.2","X391.2","X392.2","X393.2","X394.2","X399.2","X401.2","X402.2","X409.2","X411.2","X419.2","X421.2","X422.2","X423.2","X429.2","X441.2","X451.2","X452.2","X459.2","X460.2","X471.2","X472.2","X473.2","X479.2","X481.2","X482.2","X483.2","X484.2","X485.2","X486.2","X487.2","X488.2","X489.2","X491.2","X499.2","X500.2","X511.2","X512.2","X513.2","X519.2","X531.2","X532.2","X539.2","X540.2","X551.2","X559.2","X560.2"
"399",0,0,3753800,0,503400,0,393200,27734400,6755400,0,0,12961200,0,0,0,0,36616000,11480000,0,0,0,0,0,0,200,2862400,3015000,26537800,0,0,0,0,0,86102800,0,597800,0,23414600,0,7155800,1461200,276400,6160000,0,3204600,1972200,18765800,0,0,13000,0,6722600,200,0,0,9076000,1017200,10365000,9358800,24062800,6481200,1902000,0,0,0,24081600,0,0,0,0,626800,0,0,10151800,0,0,2121000,0,34506200,23855400,641600,0,0,598200,0,0,62093200,33059600,56901000,47357800,57573600,0,589000,20685600,0,0,40963400,7032800,38762200,17285600,0,163600,0,558000,0,0,7181600,0,3460000,200,0,0,14461200,0,26152400,0,0,166400,1459600,0,0,0,200,25891800,23966600,668800,0,0,445800,0,21954600,621800,0,0,3753506.73029249,0,503360.671327519,0,393169.280822369,27732233.219837,6754872.22702805,0,0,12960187.3921538,0,0,0,0,36613139.3351776,11479103.1125147,0,0,0,0,0,0,199.984374782487,2862176.37188695,3014764.44984598,26535726.7055134,0,0,0,0,0,86096073.1251074,0,597753.296224852,0,23412770.70891,0,7155240.94534259,1461085.84216085,276378.405949396,6159518.74330058,0,3204349.63713978,1972045.9197301,18764333.9014659,0,0,12998.9843608616,0,6722074.78956372,199.984374782487,0,0,9075290.92762924,1017120.53014373,10364190.2231024,9358068.83357168,24060920.0675801,6480693.64920126,1901851.40418145,0,0,0,24079718.5988096,0,0,0,0,626751.030568313,0,0,10151006.8795842,0,0,2120834.29456827,0,34503504.1655972,23853536.2709306,641549.874302217,0,0,598153.264974417,0,0,62088348.9012195,33057017.1827955,56896554.5474913,47354100.1203702,57569101.9998848,0,588953.983734423,20683983.915003,0,0,40960199.6898246,7032250.55485136,38759171.6609685,17284249.5437007,0,163587.218572074,0,557956.405643137,0,0,7181038.92968953,0,3459729.68373702,199.984374782487,0,0,14460070.2030225,0,26150356.8153075,0,0,166386.999819029,1459485.96716259,0,0,0,199.984374782487,25889777.1749659,23964727.5833097,668747.749272635,0,0,445765.171390163,0,21952884.7729979,621751.421198751
"401",0,0,0,0,0,0,0,3881800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959200,1871600,619400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689000,0,2764400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52675200,46736400,26129800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22628600,0,0,0,0,2039400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959200,1871600,619400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689000,0,2764400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52675200,46736400,26129800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22628600,0,0,0,0,2039400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",0,0,0,0,471800,0,0,2134600,2076600,0,233000,0,0,1800,0,0,0,0,0,0,0,0,0,0,200,0,656800,622800,0,0,0,0,610200,2054800,3400,2044200,0,0,0,0,2072600,0,0,0,200,0,0,0,0,0,0,0,200,0,0,0,0,511600,0,0,0,0,1073200,0,0,1936800,0,55800,2056200,0,0,0,0,0,0,0,0,0,0,0,5905800,0,0,89400,0,0,0,0,0,0,0,4154200,50486400,15693000,0,0,168000,259600,0,195800,0,0,2039800,22800,0,0,200,0,0,0,0,0,2348200,0,724600,0,0,727400,0,0,0,705800,0,0,17400,603600,0,0,0,0,0,0,0,0,0,0,471800,0,0,2134600,2076600,0,233000,0,0,1800,0,0,0,0,0,0,0,0,0,0,200,0,656800,622800,0,0,0,0,610200,2054800,3400,2044200,0,0,0,0,2072600,0,0,0,200,0,0,0,0,0,0,0,200,0,0,0,0,511600,0,0,0,0,1073200,0,0,1936800,0,55800,2056200,0,0,0,0,0,0,0,0,0,0,0,5905800,0,0,89400,0,0,0,0,0,0,0,4154200,50486400,15693000,0,0,168000,259600,0,195800,0,0,2039800,22800,0,0,200,0,0,0,0,0,2348200,0,724600,0,0,727400,0,0,0,705800,0,0,17400,603600,0,0,0,0,0,0
"409",0,10395000,0,0,3795400,0,0,113793200,163904800,0,1989000,4187200,0,14229200,18792000,0,0,0,0,0,0,0,2698000,32418800,0,1973200,4659800,53153600,0,29291600,0,0,0,48768400,0,2035000,0,2184800,0,6345000,3819400,7975400,0,106213800,0,0,0,0,0,16194800,0,0,0,0,0,0,0,0,0,0,0,7200,10654800,3581800,0,24939000,26668200,15474200,0,1608800,361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62700000,191257800,0,295844000,11912200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91247800,0,3165600,0,0,105004600,3411800,0,0,0,0,0,0,19774800,0,0,0,0,0,0,0,10395000,0,0,3795400,0,0,113793200,163904800,0,1989000,4187200,0,14229200,18792000,0,0,0,0,0,0,0,2698000,32418800,0,1973200,4659800,53153600,0,29291600,0,0,0,48768400,0,2035000,0,2184800,0,6345000,3819400,7975400,0,106213800,0,0,0,0,0,16194800,0,0,0,0,0,0,0,0,0,0,0,7200,10654800,3581800,0,24939000,26668200,15474200,0,1608800,361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62700000,191257800,0,295844000,11912200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91247800,0,3165600,0,0,105004600,3411800,0,0,0,0,0,0,19774800,0,0,0,0,0,0
"411",0,0,0,14527600,0,0,0,0,14197200,6335800,758000,2381600,0,12420600,2438000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244400,0,77274600,0,0,4368000,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840000,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,0,0,0,72200,0,0,2600,594341800,164223000,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,4600,0,0,0,0,0,12084000,0,0,0,0,0,0,198888000,82589600,123361600,0,0,0,0,0,0,0,14527600,0,0,0,0,14197200,6335800,758000,2381600,0,12420600,2438000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244400,0,77274600,0,0,4368000,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840000,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,0,0,0,72200,0,0,2600,594341800,164223000,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,4600,0,0,0,0,0,12084000,0,0,0,0,0,0,198888000,82589600,123361600,0,0,0,0
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",40620600,0,506400,0,1754000,0,0,0,6992000,0,200,18917000,0,0,1799200,0,12167600,11992400,10800,10788400,12330800,7388400,2147400,11953400,2066200,1699000,4317800,1878400,0,78800,0,0,502600,42197600,0,0,0,0,0,123200,18144000,1151600,0,0,0,0,3644200,82400,0,1770600,0,732000,71592400,38414000,21205600,83954200,1434000,3785600,0,0,67400,1877400,0,0,507400,1678400,0,0,0,0,0,2003000,0,254533400,149621800,0,6370200,735400,170921800,1875200,45759800,20626000,3633200,2556600,17329600,0,2145600,1878600,0,0,5623200,573600,0,0,0,0,346170600,75095000,5726800,173762000,9575600,524200,4116800,2991800,0,200,611200,606600,0,0,0,0,0,0,0,0,1892200,0,0,0,2400,813400,1953600,8039600,3988200,564200,0,0,0,1545800,336800,0,40616617.203028,0,506350.348138959,0,1753828.02258241,0,0,0,6991314.44349843,0,199.980390260252,18915145.212766,0,0,1799023.59078123,0,12166406.9826532,11991224.1607853,10798.9410740536,10787342.2114185,12329590.9811056,7387675.57699424,2147189.45022433,11952227.9846845,2065997.41177867,1698833.41526084,4317376.64532859,1878215.82532429,0,78792.2737625395,0,0,502550.720724014,42193462.5802301,0,0,0,0,0,123187.920400315,18142221.0044101,1151487.08711853,0,0,0,0,3643842.69093206,82391.920787224,0,1770426.39497401,0,731928.228352524,71585380.4583405,38410233.5572867,21203520.818514,83945968.3999364,1433859.39816601,3785228.82684606,0,0,67393.3915177051,1877215.92337299,0,0,507350.25009026,1678235.43506404,0,0,0,0,0,2002803.60845643,0,254508443.331345,149607129.777207,0,6369575.4101793,735327.894986948,170905041.339924,1875016.13908013,45755313.3111555,20623977.6475398,3632843.76946775,2556349.32869681,17327900.8552703,0,2145389.62671199,1878415.80571455,0,0,5622648.65255726,573543.759266404,0,0,0,0,346136658.423129,75087637.0329683,5726238.49471207,173744962.86201,9574661.12488036,524148.602872121,4116396.35311704,2991506.65790312,0,199.980390260252,611140.072635331,606540.523659346,0,0,0,0,0,0,0,0,1892014.47225225,0,0,0,2399.76468312303,813320.247188447,1953408.45206215,8038811.72768163,3987808.96217969,564144.680924172,0,0,0,1545648.43632149,336766.977198265,0
"422",0,0,0,0,0,0,0,0,1758200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9946200,0,20683800,0,8238400,5986200,0,0,0,0,0,0,0,0,0,0,0,0,0,3347600,0,0,0,5862000,0,0,0,0,0,0,0,0,0,7803600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13130000,160404800,25006600,0,209701800,0,0,0,0,0,0,457697200,0,145946000,0,0,0,0,3923200,0,0,0,0,0,0,0,7731000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15404000,3051200,0,0,0,0,0,0,0,0,0,0,1758089.31400601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945573.84539106,0,20682497.8688645,0,8237881.35849568,5985823.14384187,0,0,0,0,0,0,0,0,0,0,0,0,0,3347389.25467325,0,0,0,5861630.96274782,0,0,0,0,0,0,0,0,0,7803108.73096194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13129173.4119548,160394701.851479,25005025.7306465,0,209688598.400538,0,0,0,0,0,0,457668386.059874,0,145936812.093005,0,0,0,0,3922953.01826207,0,0,0,0,0,0,0,7730513.30143354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15403030.254208,3051007.91428457,0,0
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936000,0,44563400,1889400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935244.2807364,0,44546004.6385167,1888662.47108644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",0,0,0,0,200,0,0,37189400,12807000,0,19200,1949000,0,2741400,0,265400,9276800,8335600,0,1701400,0,5750600,36200,5478200,1802200,884800,3606800,15361000,0,0,0,0,0,5816000,0,0,0,3584000,0,2334200,19200,0,5519000,0,0,0,0,0,0,0,0,34422400,32706800,33328400,21833400,32075200,2480800,11383600,19530400,0,1916200,0,12800,0,0,0,0,0,0,190800,0,0,49200,96826600,17653200,0,40125800,8268200,157129400,36307400,23106200,7146600,521800,11235200,12264400,0,0,15455800,7886800,2179200,16527600,200,0,0,0,0,81118000,26953400,138494400,629350000,0,1495800,0,0,0,0,0,0,7828200,0,0,0,1850400,0,2904000,0,11386800,0,0,0,17953600,9322200,0,24916200,19809600,3051600,0,0,1428000,200800,1592200,0,0,0,0,0,199.95472099633,0,0,37180980.5051046,12804100.559,0,19195.6532156477,1948558.75610924,0,2740779.3606967,0,265339.91476213,9274699.77869377,8333712.86168505,0,1701014.81151578,0,5749298.09280748,36191.8045003357,5476959.76281048,1801791.99089793,884599.685687764,3605983.43844782,15357522.3461231,0,0,0,0,0,5814683.28657328,0,0,0,3583188.60025423,0,2333671.54874817,19195.6532156477,0,5517750.52589373,0,0,0,0,0,0,0,0,34414606.9401204,32699395.3434138,33320854.6162704,21828457.0270064,32067938.3345074,2480238.35923848,11381022.8096691,19525978.4147336,0,1915766.18186584,0,12797.1021437651,0,0,0,0,0,0,190756.803830499,0,0,49188.8613650972,96804678.9401163,17649203.4034621,0,40116715.7187727,8266328.12070928,157093826.686604,36299180.1855108,23100968.871427,7144982.04536186,521681.867079425,11232656.4066898,12261623.400937,0,0,15452300.8838754,7885014.46776928,2178706.63997601,16523858.2336947,199.95472099633,0,0,0,0,81099635.2889015,26947297.8845124,138463045.557771,629207518.295202,0,1495461.35833155,0,0,0,0,0,0,7826427.73451736,0,0,0,1849981.07865805,0,2903342.54886671,0,11384222.0852051,0,0,0,17949535.3943986,9320089.50035994,0,24910559.0964438,19805115.2052445,3050909.132962,0,0,1427676.7079138,200754.539880315,1591839.53385178,0
"441",0,0,0,0,0,0,0,0,0,0,0,7010000,0,0,0,0,97000,697200,0,0,0,0,0,138200,0,0,2070000,24600,0,0,0,0,0,706600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169800,1450200,779400,2800,0,24200000,643000,0,0,0,0,0,1909400,0,0,0,0,0,0,0,0,0,0,12222600,0,0,0,0,36854400,0,0,0,0,0,2202000,0,0,200,0,0,0,0,0,0,0,0,728200,0,0,0,83061600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7009457.70080172,0,0,0,0,96992.4960025344,697146.064051206,0,0,0,0,0,138189.308737631,0,0,2069839.86314687,24598.0969243541,0,0,0,0,0,706545.336859699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169632.14253917,1450087.81136985,779339.70499356,2799.78338976388,0,24198127.8686735,642950.257006491,0,0,0,0,0,1909252.28729113,0,0,0,0,0,0,0,0,0,0,12221654.4499029,0,0,0,0,36851548.9141836,0,0,0,0,0,2201829.65152145,0,0,199.984527840277,0,0,0,0,0,0,0,0,728143.665866449,0,0,0,83055174.2882898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667148.384875164,0,0,0,0,0,0,0
"451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115200,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115200,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",2283000,0,9793200,0,0,0,0,0,0,0,0,0,0,0,0,0,10772400,0,0,0,0,0,17627600,35255200,11664000,1990600,23182200,39456600,15276800,1957000,0,0,0,10008200,0,0,0,0,0,0,0,0,0,0,0,16400,0,0,0,6252000,0,0,0,0,0,8067800,0,0,0,0,0,0,29804400,0,0,400,0,0,0,0,0,0,0,4960600,0,0,0,0,63322400,0,0,1392000,0,7576200,43089800,0,0,0,0,0,0,0,0,0,0,0,23707200,0,0,39172600,2329600,8161200,21573000,15661600,0,232800,10127600,1576400,0,0,0,0,9797000,0,0,0,0,0,0,0,0,2238800,0,0,4156600,0,0,0,0,0,0,0,2282970.06833044,0,9793071.60454387,0,0,0,0,0,0,0,0,0,0,0,0,0,10772258.7665715,0,0,0,0,0,17627368.8902767,35254737.7805533,11663847.0770943,1990573.90189162,23181896.0657249,39456082.6973661,15276599.71085,1956974.34241028,0,0,0,10008068.7857489,0,0,0,0,0,0,0,0,0,0,0,16399.7849849405,0,0,0,6251918.03206391,0,0,0,0,0,8067694.22570141,0,0,0,0,0,0,29804009.2442171,0,0,399.994755730257,0,0,0,0,0,0,0,4960534.96318878,0,0,0,0,63321569.800634,0,0,1391981.74994129,0,7576100.67090893,43089235.063664,0,0,0,0,0,0,0,0,0,0,0,23706889.1826208,0,0,39172086.4207976,2329569.45737301,8161093.00116443,21572717.1634221,15661394.6658625,0,232796.947835009,10127467.2203344,1576379.33233294,0,0,0,0,9796871.55472331,0,0,0,0,0,0,0,0,2238770.64782225,0,0,4156545.50417096,0,0,0,0,0,0,0
"459",0,0,0,0,0,0,0,0,13807400,0,0,7405200,0,0,0,0,0,0,0,8204200,6070600,0,39172600,25162400,2364600,17870400,2185600,44590000,0,35933000,0,0,0,48382000,0,0,0,0,0,27679200,41483600,0,0,0,0,0,0,0,0,0,0,0,3921600,14757000,0,25718800,0,6196600,0,0,115357200,2655400,0,0,0,67915400,0,0,9251200,0,0,0,0,23374200,0,0,0,17627600,21911200,0,0,115558800,5864000,0,60717400,0,0,0,4441000,0,0,0,0,0,0,0,16957400,8975400,23722800,25618800,0,14131400,133186600,41277000,0,0,0,0,3853800,0,0,0,4549400,0,16660000,0,0,17627600,0,0,0,16156200,15573200,0,15704600,0,0,0,0,0,34528600,0,0,0,0,0,0,0,0,0,13807145.2724146,0,0,7405063.38422041,0,0,0,0,0,0,0,8204048.64376669,6070488.00575925,0,39171877.3192773,25161935.7882444,2364556.37637438,17870070.3156393,2185559.67867878,44589177.3756803,0,35932337.0854524,0,0,0,48381107.4184832,0,0,0,0,0,27678689.3567376,41482834.6844981,0,0,0,0,0,0,0,0,0,0,0,3921527.65186068,14756727.7535975,0,25718325.5234278,0,6196485.68123213,0,0,115355071.817937,2655351.01151338,0,0,0,67914147.0540543,0,0,9251029.32805324,0,0,0,0,23373768.7780809,0,0,0,17627274.7949662,21910795.7684235,0,0,115556668.098694,5863891.81724578,0,60716279.8472781,0,0,0,4440918.06964333,0,0,0,0,0,0,0,16957087.1592366,8975234.41618482,23722362.3468892,25618327.3682906,0,14131139.2950592,133184142.88997,41276238.4959847,0,0,0,0,3853728.90267766,0,0,0,4549316.06981207,0,16659692.6458586,0,0,17627274.7949662,0,0,0,16155901.9402773,15572912.6958274,0,15704310.2716777,0,0,0,0,0,34527962.9947054,0
"460",0,0,0,0,16020600,0,0,0,38917800,789000,24600,14634800,0,2594200,14389200,0,0,0,0,0,0,0,0,0,1790600,2126800,0,6713400,2190400,0,0,0,15233000,81714600,0,7497600,0,115361800,0,1067800,146605600,0,28840400,34772000,0,0,0,0,0,2876600,0,0,9816800,0,0,3198400,0,0,14704800,11414600,639000,30462800,3968200,8970400,0,0,0,13837200,65597600,0,0,0,0,7012800,2259200,0,14030800,0,0,0,12021600,2615400,0,0,4114000,48281400,25562200,0,6866200,0,7466000,0,0,18725200,688400,0,0,0,0,48408800,0,0,0,4508800,111412200,0,0,0,0,0,0,0,78741600,0,18632400,13027200,76215800,15834600,52292600,0,0,0,0,2251400,6306600,3490400,0,0,0,26091000,9240400,0,0,0,0,0,16020600,0,0,0,38917800,789000,24600,14634800,0,2594200,14389200,0,0,0,0,0,0,0,0,0,1790600,2126800,0,6713400,2190400,0,0,0,15233000,81714600,0,7497600,0,115361800,0,1067800,146605600,0,28840400,34772000,0,0,0,0,0,2876600,0,0,9816800,0,0,3198400,0,0,14704800,11414600,639000,30462800,3968200,8970400,0,0,0,13837200,65597600,0,0,0,0,7012800,2259200,0,14030800,0,0,0,12021600,2615400,0,0,4114000,48281400,25562200,0,6866200,0,7466000,0,0,18725200,688400,0,0,0,0,48408800,0,0,0,4508800,111412200,0,0,0,0,0,0,0,78741600,0,18632400,13027200,76215800,15834600,52292600,0,0,0,0,2251400,6306600,3490400,0,0,0,26091000,9240400,0
"471",0,0,0,0,0,0,0,447000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5485200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446865.37987818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598817.09514836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5483548.05751185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",8018000,0,38303200,0,532400,0,0,24595400,0,5430600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4531200,3981800,13587800,50153600,0,12968600,0,0,0,8024600,2200,32098200,10335600,65655000,42066800,58768000,0,12663000,0,19130400,0,17655000,21291200,0,0,35795600,0,0,0,0,727800,9439800,0,29428200,0,56172000,0,0,24477000,0,16073200,3732400,0,10186800,0,0,0,0,0,30569600,0,0,0,0,3505400,0,0,14223200,455800,7930000,0,0,0,6501000,9960400,26081800,0,0,0,0,0,0,0,2744600,0,33661000,0,0,4597200,7812200,0,5663800,108079000,10184200,10058200,0,0,0,10561400,0,0,0,0,2643000,0,0,0,4621400,0,0,0,0,3695400,0,0,24200000,23341400,0,8017573.47001719,0,38301162.4016915,0,532371.678153798,0,0,24594091.6094364,0,5430311.11078515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530958.95576726,3981588.18195491,13587077.1758418,50150932.001229,0,12967910.115149,0,0,0,8024173.11891993,2199.88296757768,32096492.486319,10335050.1816799,65651507.380142,42064562.1911349,58764873.7448205,0,12662326.3720164,0,19129382.3286127,0,17654060.8148109,21290067.3814954,0,0,35793695.7973743,0,0,0,0,727761.283546834,9439297.83515444,0,29426634.5211225,0,56169011.8430788,0,0,24475697.9079086,0,16072344.9611225,3732201.44917588,0,10186258.0973274,0,0,0,0,0,30567973.8025739,0,0,0,0,3505213.524794,0,0,14222443.3747504,455775.753009957,7929578.15131409,0,0,0,6500654.16919204,9959870.1410276,26080412.5380761,0,0,0,0,0,0,0,2744453.9967335,0,33659209.3507419,0,0,4596955.44479459,7811784.41786834,0,5663498.70534839,108073250.569467,10183658.2356385,10057664.9384045,0,0,0,10560838.1698977,0,0,0,0,2642859.40150355,0,0,0,4621154.15743795,0,0,0,0,3695203.41744843,0,0,24198712.6433545,23340158.3179171,0
