"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000155653218096709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114607961250378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107274928114021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213608373361484,-0.213608373361484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLE",-1.81923304295481e-08,0,0,-1.65542529995403e-08,-3.32858851679274e-05,-4.4948601646011e-10,-3.75773996480919e-07,-8.44281670998286e-08,-2.52845447499591e-09,-2.44325396051274e-08,0,-6.87689851310652e-06,-7.2799283401734e-10,0,-6.09262634958066e-10,0,0,-1.39694600173525e-05,-2.34311858327717e-08,0,0,-2.96617987423181e-10,-1.34572365480657e-09,-1.72378735637756e-06,0,0,0,0,-6.99600756577729e-07,0,-2.97385811090848e-09,0,0,-8.37615840785721e-07,0,0,-7.16582990898879e-10,0,0,0,-4.85229480216955e-06,0,0,0,-9.86051294033604e-08,0,-9.31933763659191e-09,-8.55306278288524e-10,-5.08725316028768e-09,0,0,-0.000109298721519171,0,0,0,-7.92325570871237e-05,-5.95100033611678e-06,-2.87867544613452e-09,0,0,0,0,0,0,-9.84826286765773e-06,-6.11920176206528e-05,-2.12365945189506e-07,-7.91873170868721e-07,-5.86711390085809e-08,-3.00843978090188e-07,0,-1.3096300153334e-05,0,-2.46989551974269e-10,0,-2.19968721491175e-07,-4.24975782277618e-07,0,0,0,0,-1.32984766368916e-06,0,0,-2.68033000052805e-10,0,0,-2.93297230299554e-08,0,-2.76780087093389e-07,0,0,0,0,0,0,-9.93143122669989e-07,-5.91765444327437e-09,0,0,0,-4.26045691761387e-06,-9.70349462219776e-10,0,0,0,-6.9102116169273e-10,0,-3.94151812339638e-08,-0.000260921472795419,0,0,0,0,-8.71339260800968e-09,-3.022093523773e-07,0,-2.34308379125854e-09,0,0,-4.19001131643862e-07,-2.81825819921161e-07,0,0,-1.59215524831092e-07,0,0,-0.18733281724156,-6.23098390343511e-08,0,0,-1.35053828754443e-06,-1.70892924993747e-07,-2.85100869484359e-07,-3.91920480532098e-06,-7.51779837472263e-08,0,0,-1.42192985032358e-07,-6.36193085160668e-07,0,0,-0.000329880297196605,0,0,-5.47231268713695e-10,0,-6.93186905650911e-06,-0.000108763411564875,-1.24388285354384e-09,-4.52476291576238e-10,-7.26355867535348e-06,-1.10674209429128e-08,-6.5141405699765e-06,-3.04589123633677e-08,-0.000420907899825975,0,0,0,0,-4.87208680815603e-06,0,0
"SGP",-2.36289327545264e-06,0,0,-1.93962063454599e-05,-0.000247299414052671,-7.43103906844119e-08,-0.00162524771390681,-1.31194313155688e-06,-4.18011757839345e-07,-1.8264314587711e-05,-4.54999173578466e-06,-4.74964153341853e-05,-4.39990657998512e-05,0,-1.00725145555593e-07,0,0,-1.37232198539128e-05,-9.65259245419029e-07,-1.69960619724344e-07,-1.00255196923951e-06,-1.43533294066414e-05,-8.08616412882893e-05,-0.000255683829698471,-2.26531832779246e-06,0,0,-4.18917921147433e-07,-0.000992177240004203,-9.69959303401453e-06,-1.6176096535654e-06,-5.56720753331111e-07,0,-1.16217355876792e-06,0,0,-1.22758223553428e-07,-9.1060605470139e-07,-7.0720928459131e-07,0,-2.7902509856811e-05,-7.8665839480326e-11,0,0,-0.000380321168597012,-4.57368216296136e-07,-1.54070114605344e-06,-1.41401826457244e-07,-6.91424647505591e-06,0,-1.06240457440435e-07,-0.000651561621042594,-5.99619132113075e-07,0,0,-0.000148328513710555,-6.80711441127513e-05,-5.48449171240283e-06,-1.95732610631187e-06,-1.55126111196145e-05,-4.26744834653325e-06,-1.05258347522833e-06,0,-6.04894628692414e-06,-3.51140303107381e-06,-0.00115987393527448,-0.00200790892197544,-5.74767784057447e-06,-9.69969053979236e-06,-1.73303022650674e-05,0,-5.64545755174826e-05,0,-7.47343310867423e-05,0,-1.11022878387153e-06,-5.66943851242303e-06,-8.91603911325167e-07,-1.14471612557449e-08,0,-1.55647008522716e-06,-5.01665806997396e-07,0,-3.59173444614415e-07,-1.05743038767906e-06,-3.12020628747675e-06,0,-1.91098756453334e-05,-2.94740256558157e-07,-0.000211949219130804,-9.51079255889822e-06,0,-4.85328334156761e-07,-1.21464663175978e-05,-1.58702215259274e-07,0,-3.90258496706379e-07,-1.69945046051311e-06,-0.000279077020604578,0,-6.04347411800214e-07,-6.19190266104876e-06,-4.13903524890978e-05,0,-9.21163050558232e-06,-1.194095392123e-06,-3.18745890601295e-06,0,-2.76709809261201e-07,-0.000139896795861834,0,0,0,-2.38090871431747e-06,-0.000689132546895474,-4.06172058150512e-06,-7.4954330827876e-06,-2.90561875041092e-06,-3.52716927936078e-06,-4.21152630007233e-07,-1.48854760339518e-06,-7.13510821255867e-07,-1.30949930404684e-07,0,-5.41679429536936e-07,-1.20761027190539e-06,-1.20761027190539e-06,-5.18198700163876e-08,-8.57685667052477e-06,0,-1.2495720436833e-07,-4.27359977090118e-07,-1.50163481300701e-05,-4.8784823073999e-06,-0.00017654462154276,-1.2468203480348e-07,0,0,-6.39230080614652e-06,-1.89420839688642e-06,0,0,-0.00553029662686064,0,0,-3.78886301996312e-07,0,-3.71625880774345e-07,-6.8523300912604e-05,-2.05642483698238e-07,-8.9963530544718e-08,-1.27453022668778e-05,-1.82969957689369e-06,-0.000225559431648584,-5.44353620101269e-07,-0.00357526030245284,-4.1159557177467e-06,0,-2.91708893405616e-10,-7.68673384335296e-05,-8.75634943054299e-07,-7.40629526838644e-06,-3.91034196532968e-06
"SVK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126211392547944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432830639870504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196248632078882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLB",-3.46089199873782e-07,0,0,-2.96588364219863e-06,-6.37933743217664e-06,0,-0.325905871918781,-1.21187105483568e-07,0,-2.78775323122754e-06,0,-1.61776220853788e-05,-6.75692849161886e-06,0,0,0,0,-1.0000126653207e-05,-6.39209255582277e-08,-2.61456016896232e-08,0,-2.20676373411533e-06,-1.24011060181269e-07,-1.8443100963283e-06,0,0,0,0,-7.15788566413336e-06,0,-2.45825990584386e-07,0,0,-1.78416256373641e-07,0,0,-1.81999895230081e-08,0,-1.08782671728654e-07,0,-3.73427113857464e-06,0,0,0,-6.03630766904402e-07,-7.03528573917438e-08,0,0,0,0,-1.63433650516129e-08,-7.23460160600866e-05,-9.2239926742075e-08,0,0,-0.000232343959212938,-1.04363017291005e-07,-6.80498122969489e-07,-3.0106133184143e-07,-2.38500942495685e-06,-6.56331349354631e-07,-2.84394361744426e-08,0,0,-1.46904086761557e-07,-4.13248964636762e-06,-8.50396236149046e-05,-1.27846840649784e-07,0,-2.65673478840918e-06,0,-7.12916792067521e-06,0,-1.18805138658586e-07,0,-1.56610322506579e-07,-8.40741119380962e-07,0,0,0,0,-7.66352230626517e-08,0,-5.5252448754254e-08,0,0,0,-2.90496638482156e-06,0,-2.99897508472672e-06,0,0,0,-1.86758081401127e-06,-2.44120090297656e-08,0,-6.00302590294259e-08,-2.55765991489557e-07,-4.24922652665844e-07,0,-9.29672658961746e-08,-9.52554132953607e-07,-2.90933961497478e-05,0,0,-1.83672022820845e-07,-4.89664431003589e-07,0,0,-3.59738953461066e-07,0,0,0,0,-2.77592567231061e-06,-3.36209095816992e-07,0,0,-5.43779125076254e-07,0,0,-5.59189082124377e-08,0,0,-8.33271901368964e-08,0,0,0,0,0,-0.000770350278587297,-6.28961089265696e-08,-2.26650983600947e-06,-4.61036728236224e-07,-2.69792310741198e-07,-1.91802895789975e-08,0,0,-8.43673228738488e-07,-2.9063869686038e-07,0,0,-6.12435811413353e-05,0,0,-5.82848986994098e-08,0,0,-1.00588816568771e-05,0,0,0,0,-1.16280048733048e-05,-8.37385896774946e-08,-6.44041434599455e-05,0,0,0,-1.17914743306287e-07,0,0,0
"SOM",-3.85865523173093e-07,0,0,-3.51121343092601e-07,-0.000177005370862688,-9.53375146587408e-07,-0.00016622816321239,-1.79075017324924e-06,-5.36293803914751e-06,-5.18222484672291e-07,0,-4.24781574943289e-06,-1.54409759020269e-06,0,-1.29226679505596e-06,0,0,-4.1504256192896e-05,-1.63873116192667e-06,0,0,-6.29136851613566e-07,-2.85432569576104e-06,-3.03059479224567e-05,0,0,0,0,-3.3587292018219e-06,0,-6.3076543175824e-06,0,0,-7.95514085386083e-07,-4.3014016065792e-06,0,-1.5198969244261e-06,0,0,0,-2.40013859768405e-06,0,0,0,-2.1928068012585e-06,0,-1.97666324646873e-07,-1.81413374071631e-06,-4.71296645475261e-07,0,0,-2.39652021273939e-05,0,0,0,-3.73240723223649e-05,-2.05444753477354e-07,-6.42763836664524e-06,0,0,0,0,0,0,-1.08402661806148e-05,-0.122957707000628,-7.9562603590569e-06,-1.6795899598861e-05,-1.24443483677806e-06,-2.89887017925331e-07,0,-3.78238217239805e-05,0,-5.23873250103485e-07,0,-1.03942116227872e-06,-4.74614037844072e-05,0,0,0,0,-1.19196209788768e-06,0,0,-5.68507120039146e-07,0,0,-6.22093412677571e-07,0,-1.41197114561828e-05,0,0,0,0,0,0,-2.05419068022616e-07,-1.25515465792272e-07,0,0,0,-7.82982822441298e-06,-2.05814425122809e-06,0,0,0,-1.67776924021188e-06,0,-2.55041668174769e-07,-0.000277968283728151,0,0,0,0,-1.38085070489242e-06,-6.40996327075648e-06,0,-4.96976050678972e-06,-3.19435273408037e-07,0,-2.37342226818771e-06,-6.90873844477008e-05,0,0,0,0,0,-6.64829988350167e-07,-1.32161290335678e-06,0,0,-0.00196572612797058,-4.86469369016405e-07,-9.10985500242941e-07,-2.20721901221336e-06,-1.59455063451385e-06,0,0,-3.01596163138831e-06,-1.77326057033811e-06,0,0,-0.000158023661775158,0,0,-1.16069615499025e-06,0,0,-5.72140354829932e-05,-2.63831788845019e-06,-9.59717621932085e-07,-2.96636337832998e-05,-2.3474376682262e-07,-8.51589651429697e-06,-6.46043902945213e-07,-0.000880411540420865,0,0,0,0,-1.97041213783604e-05,0,0
"ZAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261920719763368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000660525913841675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209381429590386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19005806720544e-05,0,0,0,0,0,0,0,0,0
"LKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000205860094063772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209132302980884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDN",0,0,0,0,0,0,-0.000205926544778142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00252244616956278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.28168304916026e-05,0,0,0,0,0,0,0
"SUR",-2.98557590481877e-08,0,0,-2.71674808618398e-08,-1.66687092212396e-05,-7.37659545869194e-10,-6.5996882363362e-06,-1.38556576001859e-07,-4.14949188957013e-09,-4.00966780045511e-08,0,-2.25324891516897e-06,-1.19472206847822e-09,0,-9.99871813939112e-10,0,0,-2.09268043759485e-05,-1.26794335790638e-09,0,0,-4.86785087603801e-10,-2.20849117373632e-09,-5.90610615775076e-06,0,0,0,-6.13410725566171e-07,-3.7771190436345e-06,-4.55471361954756e-06,-4.88045176766217e-09,0,0,-6.15516946355224e-10,0,0,-1.1759971707395e-09,0,0,0,-1.18287519349165e-06,0,0,0,-1.11412524980569e-07,0,-1.52941317795593e-08,-1.40365844034522e-09,-8.34878220571399e-09,0,0,-0.000632162182188331,0,0,0,-0.000332839034383826,-1.58959759013833e-08,-4.7242457930587e-09,0,0,0,-7.07564753418979e-06,0,0,-1.51088130932095e-05,-9.17794455525092e-06,-2.74142279442066e-06,-1.29955723252374e-06,-9.62862562389391e-08,-2.24295679157993e-08,0,-2.85560847612082e-06,0,-4.05338974009981e-10,0,-1.49391845322571e-08,-1.255242146614e-06,0,0,0,0,-9.22262577295439e-10,0,0,-4.39873753257141e-10,-1.32156003669581e-06,0,-4.81335333658065e-08,0,-6.57711724977493e-07,0,0,0,0,0,0,-1.58939885283179e-08,-9.71156861255546e-09,0,0,0,-4.13532854406942e-05,-1.59245786837282e-09,0,0,0,-1.1340471953603e-09,0,0,-9.1867896023377e-06,0,0,0,0,-3.82864172357308e-06,-9.524417825502e-07,-7.92326217693416e-06,-3.84527674298991e-09,-4.59606129516093e-06,0,-1.83639944755646e-09,-1.3956368953042e-06,0,0,0,0,0,-5.14402110273223e-10,-1.02257791971469e-07,0,0,-3.28900866481825e-07,-3.76398288871287e-08,-5.90950097910677e-06,-1.7078022014851e-07,-1.23375934555379e-07,-0.0561774617972714,0,-2.33355452502855e-07,-9.33045812368778e-07,0,0,-9.86876360220658e-06,0,0,-8.98071028646987e-10,0,0,-8.64987665553578e-06,-2.04135841218335e-09,-7.4256693987793e-10,-8.05404008672195e-07,-1.81629425782521e-08,-2.37869436426844e-05,-4.99866661894816e-08,-0.001259269335086,0,0,-5.6879876442101e-06,0,-1.4242308621841e-08,0,0
"SWZ",0,0,0,0,-2.37395193820974e-05,0,0,0,0,0,0,-4.34557574514225e-06,0,0,0,0,0,-1.7482477125825e-06,0,0,0,0,0,0,0,0,0,0,-1.59486976930259e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64634712000829e-05,0,0,0,-9.04006027426921e-06,0,0,0,0,0,-1.31551343124076e-05,0,0,0,-9.648169711893e-06,0,0,0,0,0,-2.69592189013857e-06,0,0,0,0,-1.0042060178088e-06,0,0,0,0,0,-4.61604583635547e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000246116098059928,0,0,0,0,0,0,0,0,0,0,0,-0.000139985479913746,0,0,0,0,0,0,0,0,0,-0.000148995701717918,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139090768916944,0,0,0,0,-0.0847456138055847,0,0,0,0,-7.01073366874155e-05,0,0,0,0,0,0,0,0,0,0,-8.40990910170927e-08,0,-0.000595133566355613,0,0,0,0,0,-0.000307274784506729,-0.000102960441351611
"SWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039822235366203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000672675319896691,0,0,0,0,0,0,0
"CHE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134520287324181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TJK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183321353121193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218471809297472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046214266764693,0,0,0,0,0,0,0,0,0,0,0,0,-0.000167540044630517,0,0,0,0,0,0,0
"MKD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.63066400910968e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000198945765509534,-0.000198945765509534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153972887799221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TLS",0,0,0,0,0,0,-5.54191626607579e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000118803363868462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31182617568301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.05286711288519e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84083161198776e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000220871678751306,0,-0.327636531477694,0,0,0,-5.71626741965793e-05,0,0,0,0,0,0,-9.6491446133336e-05,0,0,0,0,0,0,0
"TGO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000223824509966204,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000439985111411518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000929095404231811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000531424285929585,0,0,-0.00259257788765663,0,0,0,0,0,0,0,0,0,-1.70423849447163e-05,0,0,0,0,0,0,0
"TTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.536049878374115,0,0,0,0,0,0,0
