"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"HND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00655211656119605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418339580080942,0,0,0,0,0,0,0
"HUN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113379435281027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.807742156819262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IDN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.595211175519891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151973953693752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRQ",0,0,0,0,0,0,-5.26481010865173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00627593901107018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59623799169155e-05,0,0,0,0,0,-0.000154429975008422,0,0,0,0,0,0,-5.53497524517958e-05,0,0,0,0,0,0,0
"IRL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.00917335897253e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081316000244971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000634516572306187,0,-3.14187345572598e-06,0,0,0,0,0,0,0
"ISR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93024087299354e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000456472847662581,0,0,0,-6.96691845352105e-05,0,0,0,0,0,0,0
"ITA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000375101635446162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816080978989748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.94376369116267e-06,0,0,0,0,0,0,0
"JAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25951459454611e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000464271668053098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286874870294362,0,0,0,0,0,0,0
"JPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033027287195368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926769452006513,0,0,0,0,0,0,0
"JOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.79011874764035e-05,0,0,0,-1.09059963829246e-05,0,0,0,0,0,0,0
"KAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499642550646262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00759149264434885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KWT",0,0,0,0,-5.64983921389714e-05,0,-0.000127145738543219,0,0,0,0,0,0,0,0,0,0,-9.03101641078755e-06,0,0,0,0,0,-3.39576083954829e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41976136398797e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45368776288303e-05,0,0,0,0,0,0,0,0,0,0,0,-0.00185532257581456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07863785183593e-05,0,0,0,0,0,0,0,0,0,0,0,-2.82966412927873e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14554794611301e-07,0,0,0,0,0,0,0,0,-2.07518042404797e-05,0,-2.92142534477399e-06,0,-8.50883214945822e-07,0,0,0,0,0,0,0
"KGZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415681205151797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.877705522488839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LVA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00813888127054658,0,0,0,0,-0.000100559509364249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LBN",0,0,0,0,0,0,-1.06768731763555e-05,0,0,0,0,0,0,0,0,0,0,0,-3.97040990290734e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15667351371165e-06,0,0,0,0,0,0,-9.90162494848272e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6536053759548e-07,0,0,0,0,0,0,0,0,0,-0.00851642632958014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.22403318830708e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53611923105482e-05,0,0,-1.33982389568417e-05,0,0,0,-1.96677287080673e-05,0,0,0,0,0,0,0
"LSO",0,0,0,0,-1.42546692421767e-09,0,0,0,0,0,0,-3.05687754404063e-07,0,0,0,0,0,-6.01658078812802e-08,0,0,0,0,0,0,0,0,0,0,-4.32767281613869e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20499191352059e-07,0,0,0,-8.80105970181886e-08,0,0,0,0,0,-7.59390737749127e-08,0,0,0,-3.92447513030854e-07,0,0,0,0,0,0,0,0,0,0,-6.01356810378035e-10,0,0,0,0,0,-0.419133286055172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53910859383408e-07,0,0,0,0,0,0,0,0,0,0,0,-1.02826782301319e-05,0,0,0,0,0,0,0,0,0,-1.27624754477562e-07,0,0,0,0,0,0,0,0,0,0,0,0,-2.79535305827543e-06,0,0,0,0,-1.05859072341222e-06,0,0,0,0,-4.02981434883396e-08,0,0,0,0,0,0,0,0,0,0,-7.26789691995496e-08,0,-5.69263025180617e-07,0,0,0,0,0,-1.0794792370752e-05,-1.37887880122593e-05
"LBR",-1.52794105190004e-08,0,0,-2.32703749050073e-07,-4.80500134509691e-07,-3.60434077912485e-09,-4.96580808017529e-08,-2.89484694571011e-07,-3.46041796856265e-09,-6.10344984900048e-09,0,-5.13476648031715e-06,-2.89892319930662e-07,0,-1.08549361307852e-09,0,0,-2.07464987677229e-07,-1.33028880467423e-06,-3.72151718230463e-10,0,-2.26162520316108e-08,-3.16330642528003e-07,-1.97846672484699e-07,0,0,0,0,-0.000102310702024567,0,-1.02446033805125e-06,0,0,-8.27358547398993e-06,0,0,-3.54722037782171e-08,0,-1.25705415490896e-09,0,-2.11616003270918e-06,0,0,0,-1.09042204373741e-06,-3.7683105824396e-09,-9.38916354031745e-08,-8.69104959887319e-06,-1.17522442073728e-09,0,-2.05369943181889e-10,-2.84466849284524e-06,-1.3063381344466e-07,0,0,-3.35043213989069e-06,-3.73248927118219e-07,-8.26468824362577e-09,-9.74795788565892e-09,-5.59327825206938e-08,-1.71217576208746e-07,-3.59985440867267e-09,0,0,-7.10600700237506e-08,-2.14898538534233e-06,-5.17644962233466e-09,-1.02526413551393e-07,-4.62090486741516e-08,-2.79287507639475e-07,0,-7.03152841897361e-07,0,-5.76893763724174e-08,0,-6.05464211530541e-09,-3.56180492596695e-08,0,0,0,-3.72994820334612e-06,-3.88854371116601e-05,0,-0.0100000269581413,-3.40663627509979e-09,-2.4207983522771e-07,0,-7.13589702637701e-08,0,-1.25573272548331e-06,0,0,0,-2.84858017677399e-09,-1.02328768575671e-08,0,-7.88112897736441e-06,-2.00944017902579e-08,-8.66612947527705e-08,0,-6.48427496123992e-10,-1.8664842628059e-06,-3.89650967443099e-07,0,0,-3.44226931874589e-10,-1.95877437207604e-08,0,-6.8363918998055e-06,-8.76985954217269e-06,0,0,0,0,-2.82478455149459e-07,-6.81463841951924e-08,-1.18753649373172e-06,-1.0154009171408e-06,-4.74522319783043e-09,0,-1.11705160274293e-08,-1.28134767189938e-08,0,0,-6.72800966534685e-06,0,0,-1.18762499363315e-09,-5.01971967328349e-08,0,-3.91934207757313e-07,-2.24380808933024e-05,-3.86518930692927e-07,-2.35392844863818e-06,-6.23893647385614e-07,-4.00762307980644e-08,0,0,-8.86160271584522e-08,-2.07999920052607e-06,0,0,-2.34873005426334e-06,0,0,-5.1218398136878e-09,0,-6.66717234443255e-08,-1.20419284912398e-05,-1.13599556078342e-09,-5.03426836873489e-10,-3.83584746761177e-09,-1.33341428584736e-05,-5.22586555662186e-07,-1.49111976835302e-08,-2.90468938425176e-06,-1.14882712003563e-06,0,0,-1.72564520994535e-08,-1.94520971020807e-06,0,0
"LBY",0,0,0,0,-3.77685319650649e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18061480400702e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59086377215114e-06,0,0,0,0,0,0,-5.65073490877011e-05,0,0,0,-0.000105327979491044,0,0,0,0,0,0,0,0,-6.95348439169203e-05,0,0,0,0,0,0,-6.99248052690291e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503169656364282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85275869634804e-05,0,0,0,0,0,0,0,0,0,0,0,-4.57758998564699e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000116961007097024,0,0,-0.000199224350416458,0,0,0,-1.01781943713534e-05,0,0,0,0,0,0,0
"LTU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810886432059461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LUX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95793103928975e-05,0,0,0,-9.03821882377951e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00813363137852754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDG",-8.6722569709356e-07,0,0,-6.05260935065213e-06,-3.2651583042012e-06,-2.62444259629159e-07,-2.32214188558347e-06,-3.45317507029065e-06,-2.51964752341584e-07,-1.84239471945564e-07,0,-6.67337545264124e-06,-2.74445916317238e-06,0,-7.9038466414306e-08,0,0,-1.72406451281681e-06,-3.3734828037899e-08,-3.37968857802641e-09,-0.000113360556884263,-2.16251062046092e-07,-2.99731511620649e-06,-7.68601940943385e-08,0,0,0,0,-3.72130294436649e-07,-8.54791852233509e-11,-0.00196398360097014,-4.10547746715384e-09,0,-1.18091479929646e-07,0,0,-1.88167908972618e-06,-2.81257626428117e-06,-1.14159128150941e-08,0,-1.50865662686548e-06,0,0,0,-2.18037110720499e-06,-3.42218391318572e-08,-6.83656797422471e-06,-2.61447344233015e-07,-1.99848206919682e-06,0,-1.8650631375345e-09,-1.12554297454819e-05,-8.77249908708241e-06,0,0,-8.90089763019309e-07,-3.45035764155612e-06,-1.76849904126349e-07,-8.85258896073186e-08,-5.07952474655403e-07,-1.55490908229992e-06,-3.26920076720289e-08,0,0,-1.08985840690629e-07,-2.12356907203362e-06,-1.56100996983932e-06,-9.00960789503368e-08,-3.36463733887007e-06,-3.04862258500888e-06,0,-2.07540571571658e-06,0,-1.11842348605171e-06,0,-1.40081262155569e-07,-4.51374383104277e-06,0,0,0,0,-8.4555092403117e-07,0,-2.08781618413736e-07,-2.48048725087943e-07,-1.72360652466466e-07,0,-0.803965173217106,-4.79531249750561e-06,-1.66274436808882e-05,-1.68961388280185e-07,0,-0.0350969709513065,-2.63721940954284e-08,-9.2929671802438e-08,0,-1.0866643942088e-06,-9.08029973929042e-07,-8.01114781188693e-07,0,-5.88868167195024e-09,-4.6275939064384e-06,-8.8138521494568e-06,0,0,-3.12609017482804e-09,-1.80180241653113e-06,0,-3.68464533822845e-07,-6.49738502124658e-05,0,0,0,-2.89119358131138e-11,-4.93657934710776e-06,-2.36713533943034e-06,-2.63326067081223e-07,-7.39347798269204e-05,-7.21979486598855e-06,0,-1.60558957867276e-07,-6.17070908133261e-08,-1.89612709592311e-06,0,-3.27725159988411e-08,-9.30309882641248e-09,-9.30309882641248e-09,-8.6474998140108e-08,-3.65502790643642e-06,0,-3.55934287121825e-06,-0.000122134400928373,-2.47022392080581e-06,-1.50812786167145e-06,-1.27796925024389e-05,-2.90660257703266e-06,0,0,-5.91563071493283e-06,-1.10166144787558e-06,0,0,-3.42819553491771e-05,0,0,-1.59642721163438e-07,0,-1.20479265185876e-07,-1.05145758816449e-05,-8.2715684271176e-08,-2.36054154943926e-07,-4.24822971131523e-08,-0.000970904102783319,-1.39454354635159e-06,-8.60144119959609e-06,-2.0309660191342e-06,0,0,0,-1.5671413351279e-07,-4.5936279659208e-06,-5.68975065069327e-05,-5.31288221009652e-07
"MWI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.674575964575336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYS",0,0,0,0,-0.000243292636566789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329531662861253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000128672246016617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65429888555783e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822977227995785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28070891217962e-06,0,0,0,0,0,0,0,0,0,0,0,0,-1.55206112314747e-07,0,0,0,0,0,0,0
